id,screen_name,text,clean_text,dt,label_id,is_predict,label_name,label,Desc
96,infobmkgkalbar,"Hai Sobat Info BMKG Kalbar,
Potensi kemudahan terjadinya kebakaran hutan dan lahan di wilayah Kalimantan Barat untuk sepekan ini secara umum masuk dalam kategori aman.
#karhutla 
#karhutlakalbar 
#infobmkgkalbar 
#cuacakalbar https://t.co/wKiPztnhEp",hai sobat info bmkg kalbarpotensi mudah jadi bakar hutan lahan wilayah kalimantan barat pek cara umum masuk kategori amankarhutla karhutlakalbar infobmkgkalbar cuacakalbar,2022-06-24 0:09:11,1,1,pencegahan,kebakaran,
97,Sampit_id,Kecamatan Mendawai Katingan Siaga Karhutla https://t.co/z32T2oWka2,camat dawai katingan siagakarhutla,2022-06-24 1:23:21,3,1,unknow,,
98,Korem102Panju,"Cegah Karhutla Anggota Koramil 06/Pematang Karau Hadiri Sosialisasi Penanggulangan Kebakaran
https://t.co/7kjxW4bRY2 https://t.co/NVxHuWLY4P",cegah karhutla anggota koramil pematang karau hadir sosialisasi tanggulang bakar,2022-06-24 1:37:25,1,1,pencegahan,pencegahan,
99,Korem102Panju,"Dandim 1015/Sampit Hadiri Simulasi Kesiapsiagaan Pencegahan dan Penanggulangan Karhutla
https://t.co/vMwC1HNQ8l https://t.co/WJe4mpQB9v",dandim sampit hadir simulasi kesiapsiagaan cegah tanggulang karhutla,2022-06-24 1:42:28,2,1,kebakaran,pencegahan,
100,0906Kodim,"Tim gabungan Koramil 0906-11/Kenohan, Polsek Kenohan, UPTD KPHP Subdas Belayan dan masyarakat peduli api (MPA) laksanakan patroli gabungan pencegahan Karhutla dengan meninjau sumber-sumber air yang ada disekitar titik-titik rawan kebakaran

https://t.co/qKM7WtklVb https://t.co/LAexG6YYBi",tim gabung koramil kenohan polsek kenohan uptd kphp subdas bayan masyarakat peduli api mpa laksana patroli gabung cegah karhutla tinjau sumbersumber air ada titiktitik rawan bakar,2022-06-24 2:30:02,5,1,rehabilitasi,pencegahan,
101,mang_ib,"Presiden akan melihat Show-off Karhutla dan Penanggulangan Bencana bersama Polisi Hutan dan Manggala Agni Kementerian Lingkungan Hidup dan Kehutanan, serta melakukan peletakan batu pertama pembangunan Persemaian Mentawir. https://t.co/MG1SVzz5F3",presiden lihat showoff karhutla tanggulang bencana sama polisi hutan manggala agni menteri lingkung hidup hutan laku leta batu pertama bangun semai mentawir,2022-06-24 2:41:00,5,1,rehabilitasi,rehabilitasi,
102,kodim0313kpr,Tak Henti Babinsa Koramil 14/Kepenuhan Sampaikan Sosialisasi Bahaya Karhutla https://t.co/gFOiLOpEwU,tak henti babinsa koramil penuh sosialisasi bahaya karhutla,2022-06-24 4:17:10,2,1,kebakaran,,
104,kabarinhil_,"Cegah Karhutla, Babinsa Koramil 02/TM Lakukan Patroli dan Sosialisasi #CegahKarhutla #TNI https://t.co/gW6Dcpw77t",cegah karhutla babinsa koramil tm laku patroli sosialisasi cegahkarhutla tni,2022-06-24 4:50:30,1,1,pencegahan,pencegahan,
106,01_rumbai,"Serda Santoso Patroli di Daerah Rawan Karhutla, Ini Himbauannya
https://t.co/F6D2yK5VkJ https://t.co/NoGzfvWSNK",serda santoso patroli daerah rawan karhutla himbauannya,2022-06-24 5:47:03,2,1,kebakaran,pencegahan,
107,Metro_TV,"Kebakaran hutan di Turki telah berlangsung selama tiga hari dan semakin meluas. Sejumlah helikopter diterbangkan untuk mengguyur air ke titik-titik kebakaran dan lebih dari 2.500 pemadam kebakaran dikerahkan untuk memadamkan api.
#HeadlineNewsMetroTV #KebakaranHutan https://t.co/Vp7QvKAbm8",bakar hutan turki langsung lama tiga hari makin luas jumlah helikopter terbang guyur air titiktitik bakar lebih madam bakar kerah madam apiheadlinenewsmetrotv kebakaranhutan,2022-06-24 6:14:52,2,1,kebakaran,penanggulangan,
108,kodim0322siak,"Babinsa Koramil 01 Siak Bersama Bhabinkamtibmas Rutin Patroli dan Sosialisasi Karhutla Kepada Warga Binaan 

 https://t.co/44IIMxiTnW",babinsa koramil siak sama bhabinkamtibmas rutin patroli sosialisasi karhutla warga bina,2022-06-24 7:01:05,1,1,pencegahan,pencegahan,
109,ryolandafit,RT @Metro_TV: Kebakaran hutan di Turki telah berlangsung selama tiga hari dan semakin meluas. Sejumlah helikopter diterbangkan untuk menggu…,bakar hutan turki langsung lama tiga hari makin luas jumlah helikopter terbang menggu,2022-06-24 7:24:23,1,1,pencegahan,penanggulangan,
111,red_Beritapojok,Babinsa Bagan Besar Patroli dan Sosialisasikan Pencegahan Karhutla https://t.co/teh360v1Vv,babinsa bagan besar patroli sosialisasi pencegahankarhutla,2022-06-24 8:16:42,2,1,kebakaran,pencegahan,
112,sekilas_riau,"Cegah Karhutla, Kodim 0320 Dumai Terus Giatkn Patroli dan Sosialisasi Membuka Lahan https://t.co/jE7bczXLP0",cegah karhutla kodim dumai terus giatkn patroli sosialisasi membukalahan,2022-06-24 8:25:10,1,1,pencegahan,pencegahan,
113,MitraGambut,"Fasdes DMPG melakukan Koordinasi Kegiatan Revegetasi dan Penanganan Karhutla dengan Pemerintah Desa Penyaguan, Kec. Pulau Hanaut, Kab. Kotawaringin Timur, Kalimantan Tengah, Rabu (22/6/2022). Selengkapnya: https://t.co/xwl4f0Agsm https://t.co/XVNSHsJNO0",fasdes dmpg laku koordinasi giat revegetasi tangan karhutla perintah desa sagu kec pulau hanaut kab kotawaringin timur kalimantan tengah rabu lengkap,2022-06-24 8:39:00,1,1,pencegahan,rehabilitasi,
114,Caresomebody,Day 831: harusnya hari ini selse threadnya tapi aq perpanjang sampe mingdep. Hari ini hanya lanjut projek binar dan ngurus update aplikasi karhutla buat persiapan rilis playstore,day hari selse threadnya aq panjang sampe mingdep hari hanya lanjut projek binar ngurus update aplikasi karhutla buat siap rilis playstore,2022-06-24 11:41:13,1,1,pencegahan,pencegahan,
118,sartini_ratna,"@Ardiesuhardi1 Presiden Joko Widodo (Jokowi) mengungkapkan kegembiraannya atas keberhasilan Indonesia menurunkan kebakaran hutan dan lahan (Karhutla) di berbagai daerah. Kepala Negara menyebutkan bahwa hingga 2021, Indonesia berhasil menurunkan kebakaran hutan dari 2,6 juta hektare menjadi 358",presiden joko widodo jokowi ungkap gembira atas hasil indonesia turun bakar hutan lahan karhutla bagai daerah kepala negara sebut hingga indonesia hasil turun bakar hutan juta hektare jadi,2022-06-24 16:31:34,1,1,pencegahan,penanggulangan,
119,IndonesiaSuar,WASPADA Banjir di Tengah Ancaman Karhutla https://t.co/eUllx41Tav,waspada banjir tengah ancamankarhutla,2022-06-24 19:35:53,3,1,unknow,pencegahan,
120,petabencana,"@NegaraApi19 Halo, saya Bencana Bot. Untuk melaporkan kabut asap di sekitarmu, silakan balas dengan #kabutasap. https://t.co/h8vXsPNUEy",halo bencana bot lapor kabut asap sekitar sila balas kabutasap,2022-06-24 23:22:21,1,1,pencegahan,unknow,
121,PolresPalangka,"Antisipasi Karhutla, Ops Bina Karuna Telabang 2022 Tingkatkan Sosialisasi
https://t.co/qOlYQYFkMP https://t.co/EZG9zngEQI",antisipasi karhutla ops bina karuna telabang tingkat sosialisasi,2022-06-25 0:21:12,2,1,kebakaran,pencegahan,
122,infobmkgkalbar,"Hai Sobat Info BMKG Kalbar,
Waspada potensi kemudahan terjadinya kebakaran hutan dan lahan di wilayah Kalimantan Barat tanggal 27 Juni 2022 beberapa wilayah Kalbar 
#karhutla 
#karhutlakalbar 
#infobmkgkalbar 
#cuacakalbar https://t.co/q5XWjmqPKQ",hai sobat info bmkg kalbarwaspada potensi mudah jadi bakar hutan lahan wilayah kalimantan barat tanggal juni beberapa wilayah kalbar karhutla karhutlakalbar infobmkgkalbar cuacakalbar,2022-06-25 2:06:19,5,1,rehabilitasi,kebakaran,
123,Klasterkarhutla,"Apa  itu Klaster Pengendalian Karhutla?.. Mari ikuti berbagi cerita dan pengalaman menarik dari pimpinan daerah yang inspiratif dari 3 Kabupaten di Indonesia : Ogan Komering Ilir Sumsel,  Pelalawan Riau dan Pulang Pisau Kalteng https://t.co/SzTSXmULhU",apa klaster kendali karhutla ikut cerita alam tarik pimpin daerah inspiratif kabupaten indonesia ogan komering ilir sumsel pelalawan riau pulang pisau kalteng,2022-06-25 2:26:33,1,1,pencegahan,unknow,
124,Sampit_id,Polsek Sungai Sampit Terus Gencarkan Sosialisasi Larangan Karhutla – TEWENEWS https://t.co/qPXHkZt0OT,polsek sungai sampit terus gencar sosialisasi larang karhutla tewenews,2022-06-25 2:34:50,1,1,pencegahan,pencegahan,
125,MedialokalCo,Praka Bobi Ariyanto Terus Ingatkan Warga Tetap Lakukan Patroli dan Sosialisasi Karhutla https://t.co/5hYioVgs1D https://t.co/BmxelaszGa,praka bobi ariyanto terus ingat warga tetap laku patroli sosialisasi karhutla,2022-06-25 3:51:33,1,1,pencegahan,pencegahan,
129,ananthanazna,RT @medianaFS: Pemkab Siak Bersama RAPP Perpanjang Kolaborasi Mitigasi Karhutla dan Stunting  https://t.co/5PZSeZp40D,pemkab siak sama rapp panjang kolaborasi mitigasi karhutla stunting,2022-06-25 4:46:32,1,1,pencegahan,mitigasi,
130,pantaugambut,"Mantau sebaran hotspot dan firespot secara intens itu penting buat mencegah kebakaran meluas dan jadi gak terkendali. Apalagi, di negeri kita ini hampir tiap tahun ada kejadian #karhutla, jadi mesti ekstra waspada!",mantau sebar hotspot firespot cara intens penting buat cegah bakar luas jadi gak kendali di negeri ini hampir tiap tahun jadi karhutla jadi mesti ekstra waspada,2022-06-25 5:07:34,5,1,rehabilitasi,pencegahan,
131,pantaugambut,"Riset dari dosen Institut Pertanian Bogor menunjukkan kalo 99% kejadian karhutla di lahan gambut itu karena aktivitas manusia, bisa karena sengaja atau gak disengaja, contohnya pengalihan fungsi lahan dengan cara mengeringkan dan membakar,...",riset dosen institut tani bogor tunjuk kalo jadi karhutla lahan gambut karena aktivitas manusia karena sengaja gak sengaja contoh alih fungsi lahan cara ering bakar,2022-06-25 5:07:34,2,1,kebakaran,kebakaran,
132,pantaugambut,"Itulah kenapa tindakan pemerintah diperlukan untuk segera memberi sanksi tegas buat pihak-pihak yang jadi biang kerok karhutla. Aktivitas industri perkebunan dan kehutanan yang gak taat ama aturan, dan bikin lahan jadi rusak dan terbakar harus tanggung jawab atas perbuatannya.",kenapa tindak perintah perlu segera beri sanksi tegas buat pihakpihak jadi biang kerok karhutla aktivitas industri kebun hutan gak taat ama atur bikin lahan jadi rusak bakar tanggung jawab atas buat,2022-06-25 5:07:35,2,1,kebakaran,pencegahan,
133,kodim0313kpr,Babinsa Koramil 12/XIII Koto Kampar Laksanakan Patroli dan Sosialisasi Karhutla di Wilayah https://t.co/FLdVGNtFIz,babinsa koramil xi koto kampar laksana patroli sosialisasi karhutla wilayah,2022-06-25 5:12:20,1,1,pencegahan,pencegahan,
134,cappimpong,RT @Klasterkarhutla: Apa  itu Klaster Pengendalian Karhutla?.. Mari ikuti berbagi cerita dan pengalaman menarik dari pimpinan daerah yang i…,apa klaster kendali karhutla ikut cerita alam tarik pimpin daerah i,2022-06-25 5:18:37,1,1,pencegahan,unknow,
135,sekilas_riau,"Walau Telah Turun Hujan, Koramil 05/Rm Tetap Intensiv Laksanakan Patroli Karhutla https://t.co/61mkGUCdVZ",telah turun hujan koramil rm tetap intensiv laksana patrolikarhutla,2022-06-25 6:05:53,1,1,pencegahan,pencegahan,
137,Line_LKH,Kodim 0320 Dumai Bersama PT RUJ Adakan Patroli di Area Rawan Karhutla https://t.co/kPX09XvVkN,kodim dumai sama pt ruj adakan patroli area rawankarhutla,2022-06-25 6:25:45,1,1,pencegahan,pencegahan,
138,red_Beritapojok,"Cegah Karhutla, Babinsa Koramil Bukit Kapur Rutin Patroli https://t.co/orWvbDSpJd",cegah karhutla babinsa koramil bukit kapur rutinpatroli,2022-06-25 6:46:00,2,1,kebakaran,pencegahan,
140,mediasekato,"Siaga Karhutla Jambi, AiLinst Sorot Kawasan Gambut https://t.co/wOC1W3DFdZ",siaga karhutla jambi ailinst sorot kawasangambut,2022-06-25 6:46:25,2,1,kebakaran,pencegahan,
141,Line_LKH,Babinsa Koramil Bukit Kapur Bersama Warga Adakan Patroli Cegah Karhutla https://t.co/EUdntzJtbi,babinsa koramil bukit kapur sama warga adakan patroli cegahkarhutla,2022-06-25 6:58:26,1,1,pencegahan,pencegahan,
142,Iskandar_Dumai,RT @red_Beritapojok: Kodim Dumai Melalui Koramil Sungai Sembilan Bersama PT RUJ Patroli di Daerah Rawan Karhutla https://t.co/DP38cbLwWc,kodim dumai lalu koramil sungai sembilan sama pt ruj patroli daerah rawankarhutla,2022-06-25 9:49:47,1,1,pencegahan,pencegahan,
144,fathialz,Kejadian-kejadian luar biasa begini kalo kata Pak Birkland (1998) jadi semacam 'focusing events' yg narik perhatian massa dan akhirnya bangun kesadaran bersama untuk memanagement peatland. Di level ASEAN kejadian ini jd bikin adanya ASEAN agreement on transboudary haze pollution-,kejadiankejadian luar biasa begini kalo kata pak birkland jadi macam focusing events yg narik perhati massa akhir bangun sadar sama memanagement peatland level asean jadi jd bikin asean agreement on transboudary haze pollution,2022-06-25 11:35:49,1,1,pencegahan,rehabilitasi,
148,piyopikavet,RT @pantaugambut: Itulah kenapa tindakan pemerintah diperlukan untuk segera memberi sanksi tegas buat pihak-pihak yang jadi biang kerok kar…,kenapa tindak perintah perlu segera beri sanksi tegas buat pihakpihak jadi biang kerok kar,2022-06-26 1:01:40,1,1,pencegahan,pencegahan,
149,piyopikavet,"RT @pantaugambut: Kalo dibiarin, kejadian karhutla besar kayak tahun 1997, 2015, dan 2019 bisa keulang lagi. Ogah banget deh Indonesia jadi…",kalo dibiarin jadi karhutla besar kayak tahun bisa ulang ogah banget deh indonesia jadi,2022-06-26 1:01:44,1,1,pencegahan,pencegahan,
150,Mpok_Hanum,RT @pantaugambut: Mantau sebaran hotspot dan firespot secara intens itu penting buat mencegah kebakaran meluas dan jadi gak terkendali. Apa…,mantau sebar hotspot firespot cara intens penting buat cegah bakar luas jadi gak kendali apa,2022-06-26 2:21:53,1,1,pencegahan,pencegahan,
151,Mpok_Hanum,RT @pantaugambut: Riset dari dosen Institut Pertanian Bogor menunjukkan kalo 99% kejadian karhutla di lahan gambut itu karena aktivitas man…,riset dosen institut tani bogor tunjuk kalo jadi karhutla lahan gambut karena aktivitas man,2022-06-26 2:21:56,1,1,pencegahan,mitigasi,
152,red_Beritapojok,Koramil Medang Kampai Melalui Babinsa Mundam Lakukan Patroli Cegah Karhutla https://t.co/8oTGIV7xoV,koramil medang kampai lalu babinsa mundam laku patroli cegahkarhutla,2022-06-26 5:07:56,1,1,pencegahan,pencegahan,
153,Line_LKH,Serda Cerza Katno Gelar Patroli dan Sosialisasi Karhutla https://t.co/8BgSijcvc8,serda cerza katno gelar patroli sosialisasikarhutla,2022-06-26 5:10:00,2,1,kebakaran,pencegahan,
154,red_Beritapojok,Anggota Koramil Bukit Kapur Tetap Patroli Cegah Karhutla di Hari Libur https://t.co/ob3U0LQCEY,anggota koramil bukit kapur tetap patroli cegah karhutla harilibur,2022-06-26 5:18:43,1,1,pencegahan,pencegahan,
155,Line_LKH,"Pastikan Tiada Titik Api, Koramil 02 Bukit Kapur Tak Kenal Lelah Dalam Sosialisasi dan Patroli Karhutla https://t.co/lOyGKWy0Li",tiada titik api koramil bukit kapur tak kenal lelah sosialisasi patrolikarhutla,2022-06-26 5:20:18,1,1,pencegahan,pencegahan,
156,infobmkgkalbar,"Potensi terjadi kebakaran hutan dan lahan di Kalbar diprakirakan masih dalam kategori aman hingga 3 hari ke depan, mulai waspada tanggal 01 Juli 2022 nanti
#karhutla #spartan #fdrs
#karhutlakalbar 
#infobmkgkalbar 
#cuacakalbar https://t.co/JuWXAqTU8Z",potensi jadi bakar hutan lahan kalbar prakira dalam kategori aman hingga hari depan mulai waspada tanggal juli nantikarhutla spartan fdrskarhutlakalbar infobmkgkalbar cuacakalbar,2022-06-26 5:21:56,1,1,pencegahan,kebakaran,
157,borneoclimate,Prakiraan BMKG 2/7 tingkat potensi kemudahan terjadinya karhutla di wilayah Kalimantan. https://t.co/YUIScCklGK,prakira bmkg tingkat potensi mudah jadi karhutla wilayah kalimantan,2022-06-26 5:28:56,1,1,pencegahan,pencegahan,
158,sekilas_riau,Serda Cerza Katno Terus Gelar Patroli dan Sosialisasi Karhutla https://t.co/28CeQgcila,serda cerza katno terus gelar patroli sosialisasikarhutla,2022-06-26 5:58:53,2,1,kebakaran,pencegahan,
159,kodim0313kpr,Babinsa Koramil 12/XIII Koto Kampar Patroli dan Sosialisasi Karhutla https://t.co/KQjDM86uDI,babinsa koramil xi koto kampar patroli sosialisasi karhutla,2022-06-26 6:19:50,2,1,kebakaran,pencegahan,
160,kodim0313kpr,Babinsa dan Masyarakat Patroli Karhutla di Perkebunan/Hutan Milik Warga https://t.co/nVGN8Fq5sL,babinsa masyarakat patroli karhutla perkebunanhutan milik warga,2022-06-26 6:23:15,2,1,kebakaran,pencegahan,
161,DumaiKodim,"Koramil PWK 04/Medang Kampai melalui Babinsa Kelurahan Mundam Serda Cerzakatno pada Minggu, tanggal 26 Juni 2022 melaksanakan Patroli dan Sosialisasi Karhutla bersama masyarakat di Jalan Berlian Darat RT 02 Kel.Mundam Kec.Medang Kampai, https://t.co/1Fjyne269K",koramil pwk medang kampai lalu babinsa lurah mundam serda cerzakatno minggu tanggal juni laksana patroli sosialisasi karhutla sama masyarakat jalan berlian darat kelmundam kecmedang kampai,2022-06-26 6:45:16,1,1,pencegahan,pencegahan,
162,DumaiKodim,"Tak perduli hari libur.  Seolah itulah kata yang pantas disandangkan kepada Anggota Koramil 02 / Bukit Kapur, Pelda Joko Babinsa Kelurahan Bukit Kapur pada hari ini minggu 26 Juni 2022 melaksanakan kegiatan Patroli &amp; Sosialisasi / Komsos Karhutla    kepada masyarakat. https://t.co/EvBeZbnQnl",tak duli hari libur olah kata pantas sandang anggota koramil bukit kapur pelda joko babinsa lurah bukit kapur hari minggu juni laksana giat patroli amp sosialisasi komsos karhutla masyarakat,2022-06-26 7:01:55,2,1,kebakaran,pencegahan,
163,DumaiKodim,Kodim 0320/Dumai melalui Babinsa Koramil-01 Kelurahan Tanjung Palas Kecamatan Dumai Timur Peltu Wawan melaksanakan Patroli dan Sosialisasi Pencegahan Kebakaran Hutan dan Lahan (Karhutla) (26/6) di jalan Dumai Motor. https://t.co/Ql6f8zRszw,kodim dumai lalu babinsa koramil lurah tanjung palas camat dumai timur peltu wawan laksana patroli sosialisasi cegah bakar hutan lahan karhutla jalan dumai motor,2022-06-26 7:07:00,1,1,pencegahan,pencegahan,
164,IndyPutrrr,Personel Polsek GB Awai Sampaikan Edukasi Tentang Larangan Karhutla https://t.co/IEkdp8EBfy https://t.co/YZBWku2brm,personel polsek gb awai edukasi larang karhutla,2022-06-26 9:34:19,2,1,kebakaran,penanggulangan,
165,PiwaSilvanah,"RT @Afutami: Gas-gas rumah kaca ini datangnya dari mana? Aktivitas ekonomi manusia yang membakar bahan bakar fosil (batu bara, minyak, gas)…",gasgas rumah kaca datang mana aktivitas ekonomi manusia bakar bahan bakar fosil batu bara minyak gas,2022-06-26 12:22:42,1,1,pencegahan,rehabilitasi,
166,Caresomebody,Day 833: hari ngurusin aplikasi ma semnas karhutla,day hari ngurusin aplikasi ma semnas karhutla,2022-06-26 16:47:00,2,1,kebakaran,penanggulangan,
168,makodim_0420,Upaya Pencegahan Karhutla Babinsa Selalu Rutin  Sosialisasi Dengan Warga Binaan https://t.co/PliacMDwrF https://t.co/5zEfZgyqKy,upaya cegah karhutla babinsa selalu rutin sosialisasi warga bina,2022-06-27 0:03:01,1,1,pencegahan,pencegahan,
169,PolresPalangka,"Bhabinkamtibmas Polsek Sabangau Aiptu Supriyanto Sosialisasikan Karhutla ke Warga yang berada di Jalan Mahir Mahar Kelurahan Kameloh Baru guna meminimalisir Karhutla, Minggu (26/6/2022) pagi https://t.co/KwsS8JVaZM",bhabinkamtibmas polsek sabangau aiptu supriyanto sosialisasi karhutla warga ada jalan mahir mahar lurah kameloh baru meminimalisir karhutla minggu pagi,2022-06-27 1:12:39,1,1,pencegahan,penanggulangan,
171,petakampung,"H. Nasarudin (wakil Bupati Pelalawan, Riau): kemitraan multi pihak dalam penananganan karhutla melalui pemetaan partisipatif, pembentukan MPA, sumur akhlag, serta Peraturan Bupati @AjiPanjalu @kemitraan_ind https://t.co/CklafNNZVl",h nasarudin wakil bupati pelalawan riau mitra multi pihak penananganan karhutla lalu meta partisipatif bentuk mpa sumur akhlag atur bupati,2022-06-27 2:57:51,1,1,pencegahan,rehabilitasi,
173,bertuahpos,"Riau Waspada Karhutla, BMKG: 35,1% Wilayah Indonesia Sudah Kemarau https://t.co/wqgCsbwwv9",riau waspada karhutla bmkg wilayah indonesia sudahkemarau,2022-06-27 3:05:01,2,1,kebakaran,penanggulangan,
175,bertuahpos,"Antisipasi Karhutla, Riau Standby-kan 3 Helikopter dan 1 Pesawat https://t.co/zcL2CU7n2k",antisipasi karhutla riau standbykan helikopter pesawat,2022-06-27 3:27:20,2,1,kebakaran,penanggulangan,
176,MedialokalCo,Serda Johansah Himbau Lakukan Patroli Bekas Karhutla di Desa Seberang Kijang https://t.co/3yfuOKJxKN https://t.co/L0hemPV6aA,serda johansah himbau laku patroli bekas karhutla desa seberang kijang,2022-06-27 3:48:07,1,1,pencegahan,pencegahan,
177,MedialokalCo,"Dalam Rangka Pencegahan Karhutla, Babinsa Koramil 04/Kuindra Tetap Lakukan Patroli https://t.co/o6LRmbmmlU https://t.co/3CVT8SkjY3",rangka cegah karhutla babinsa koramil indra tetap laku patroli,2022-06-27 3:48:12,1,1,pencegahan,pencegahan,
